CustomerID,Recency,Frequency,Monetary,R_quintile,F_quintile,M_quintile,rfm_segment,Segment,Country
16078,283,1,79.2,1,1,1,111,Lost,United Kingdom
16079,16,3,1352.0,5,4,4,544,Champions,United Kingdom
16080,81,2,217.16,3,3,2,332,Hibernating,United Kingdom
16081,56,5,2806.9,3,5,5,355,Loyal Customers,United Kingdom
16083,100,2,1317.62,3,3,4,334,Customers Needing Attention,United Kingdom
16084,299,1,436.18,1,1,2,112,Lost,United Kingdom
16085,23,5,981.51,4,5,4,454,Champions,United Kingdom
16086,59,5,1121.39,3,5,4,354,Loyal Customers,United Kingdom
16091,154,2,315.06,2,3,2,232,Hibernating,United Kingdom
16092,114,3,817.86,2,4,3,243,At Risk,United Kingdom
16093,106,1,17.0,3,1,1,311,Recent Customers,United Kingdom
16094,11,4,1078.23,5,4,4,544,Champions,United Kingdom
16096,264,1,320.62,1,1,2,112,Lost,United Kingdom
16097,240,1,185.05,1,1,2,112,Lost,United Kingdom
16098,87,7,2005.63,3,5,5,355,Loyal Customers,United Kingdom
16099,50,3,731.9,3,4,3,343,Customers Needing Attention,United Kingdom
16101,70,1,1290.7,3,1,4,314,Promising,United Kingdom
16102,42,3,1842.14,4,4,4,444,Loyal Customers,United Kingdom
16103,7,6,1429.64,5,5,4,554,Champions,United Kingdom
16104,61,1,302.36,3,1,2,312,About To Sleep,United Kingdom
16105,248,1,336.96,1,1,2,112,Lost,United Kingdom
16106,65,1,108.38,3,1,1,311,Recent Customers,United Kingdom
16107,17,7,3204.1600000000003,5,5,5,555,Champions,United Kingdom
16108,84,1,842.5,3,1,3,313,Promising,United Kingdom
16109,218,2,611.88,2,3,3,233,Hibernating,United Kingdom
16110,45,3,1337.48,4,4,4,444,Loyal Customers,United Kingdom
16112,143,4,195.74,2,4,2,242,At Risk,United Kingdom
16113,183,1,161.38,2,1,1,211,Hibernating,United Kingdom
16114,170,1,135.75000000000003,2,1,1,211,Hibernating,United Kingdom
16115,9,8,1667.97,5,5,4,554,Champions,United Kingdom
16116,211,1,612.78,2,1,3,213,About To Sleep,United Kingdom
16117,189,1,232.21,2,1,2,212,Hibernating,United Kingdom
16119,8,2,423.36,5,3,2,532,Potential Loyalist,United Kingdom
16120,59,4,1309.14,3,4,4,344,Loyal Customers,United Kingdom
16121,57,2,867.11,3,3,3,333,Potential Loyalist,United Kingdom
16122,73,4,684.4200000000001,3,4,3,343,Customers Needing Attention,United Kingdom
16123,51,1,307.78,3,1,2,312,About To Sleep,United Kingdom
16124,317,1,249.0,1,1,2,112,Lost,United Kingdom
16125,367,1,289.35,1,1,2,112,Lost,United Kingdom
16126,29,4,6287.77,4,4,5,445,Champions,United Kingdom
16127,39,1,656.25,4,1,3,413,Promising,United Kingdom
16128,17,5,1880.22,5,5,4,554,Champions,United Kingdom
16131,51,6,3506.54,3,5,5,355,Loyal Customers,United Kingdom
16133,3,33,14589.04,5,5,5,555,Champions,United Kingdom
16134,21,2,618.09,4,3,3,433,Potential Loyalist,United Kingdom
16135,262,1,517.55,1,1,3,113,Cant Lose Them,United Kingdom
16136,59,3,709.38,3,4,3,343,Customers Needing Attention,United Kingdom
16139,18,3,635.41,4,4,3,443,Customers Needing Attention,United Kingdom
16140,65,2,725.18,3,3,3,333,Potential Loyalist,United Kingdom
16141,88,1,620.4,3,1,3,313,Promising,United Kingdom
16142,249,1,535.34,1,1,3,113,Cant Lose Them,United Kingdom
16143,3,6,2424.94,5,5,5,555,Champions,United Kingdom
16144,246,1,175.2,1,1,1,111,Lost,United Kingdom
16145,8,11,3799.49,5,5,5,555,Champions,United Kingdom
16146,157,3,734.13,2,4,3,243,At Risk,United Kingdom
16147,133,1,375.0,2,1,2,212,Hibernating,United Kingdom
16148,296,1,76.32000000000001,1,1,1,111,Lost,United Kingdom
16149,4,2,280.52,5,3,2,532,Potential Loyalist,United Kingdom
16150,42,5,2053.02,4,5,5,455,Champions,United Kingdom
16152,268,1,1829.04,1,1,4,114,Cant Lose Them,United Kingdom
16153,49,5,1824.23,4,5,4,454,Champions,United Kingdom
16156,8,9,3122.04,5,5,5,555,Champions,United Kingdom
16157,15,3,656.69,5,4,3,543,Loyal Customers,United Kingdom
16159,281,1,348.2,1,1,2,112,Lost,United Kingdom
16160,65,2,1025.44,3,3,4,334,Customers Needing Attention,United Kingdom
16161,1,19,5575.56,5,5,5,555,Champions,United Kingdom
16162,252,1,37.4,1,1,1,111,Lost,United Kingdom
16163,232,2,856.6,2,3,3,233,Hibernating,United Kingdom
16164,17,3,822.48,5,4,3,543,Loyal Customers,United Kingdom
16168,10,27,3787.6,5,5,5,555,Champions,United Kingdom
16169,8,4,1822.97,5,4,4,544,Champions,United Kingdom
16170,50,6,1885.05,3,5,4,354,Loyal Customers,United Kingdom
16171,59,1,73.2,3,1,1,311,Recent Customers,United Kingdom
16172,95,5,1140.21,3,5,4,354,Loyal Customers,United Kingdom
16173,15,6,1418.32,5,5,4,554,Champions,United Kingdom
16174,126,3,1009.55,2,4,4,244,At Risk,United Kingdom
16175,94,4,1037.59,3,4,4,344,Loyal Customers,United Kingdom
16177,50,1,331.95,3,1,2,312,About To Sleep,United Kingdom
16178,138,1,197.9,2,1,2,212,Hibernating,United Kingdom
16179,60,1,215.83,3,1,2,312,About To Sleep,United Kingdom
16180,100,8,10254.18,3,5,5,355,Loyal Customers,United Kingdom
16181,73,1,305.54,3,1,2,312,About To Sleep,United Kingdom
16182,72,4,6617.65,3,4,5,345,Loyal Customers,United Kingdom
16183,67,1,338.71000000000004,3,1,2,312,About To Sleep,United Kingdom
16184,64,6,1158.79,3,5,4,354,Loyal Customers,United Kingdom
16185,16,2,529.41,5,3,3,533,Potential Loyalist,United Kingdom
16186,22,12,4006.94,4,5,5,455,Champions,United Kingdom
16187,31,15,6911.4400000000005,4,5,5,455,Champions,United Kingdom
16188,44,4,981.86,4,4,4,444,Loyal Customers,United Kingdom
16189,15,2,215.48,5,3,2,532,Potential Loyalist,United Kingdom
16190,40,1,215.08,4,1,2,412,Recent Customers,United Kingdom
16191,2,13,5180.52,5,5,5,555,Champions,United Kingdom
16193,236,1,314.45,1,1,2,112,Lost,United Kingdom
16198,75,1,400.681,3,1,2,312,About To Sleep,United Kingdom
16200,4,2,1080.62,5,3,4,534,Customers Needing Attention,United Kingdom
16201,3,4,1863.47,5,4,4,544,Champions,United Kingdom
16202,360,1,365.27,1,1,2,112,Lost,United Kingdom
16203,58,4,592.9,3,4,3,343,Customers Needing Attention,United Kingdom
16204,23,1,405.71,4,1,2,412,Recent Customers,United Kingdom
16205,30,4,761.38,4,4,3,443,Customers Needing Attention,United Kingdom
16206,54,4,537.0600000000001,3,4,3,343,Customers Needing Attention,United Kingdom
16207,25,1,394.38,4,1,2,412,Recent Customers,United Kingdom
16208,44,2,664.26,4,3,3,433,Potential Loyalist,United Kingdom
16209,88,5,2262.62,3,5,5,355,Loyal Customers,United Kingdom
16210,1,18,21086.3,5,5,5,555,Champions,United Kingdom
16211,88,1,547.02,3,1,3,313,Promising,United Kingdom
16212,19,2,690.34,4,3,3,433,Potential Loyalist,United Kingdom
16213,78,1,159.0,3,1,1,311,Recent Customers,United Kingdom
16214,170,3,1062.75,2,4,4,244,At Risk,United Kingdom
16215,80,1,242.35,3,1,2,312,About To Sleep,United Kingdom
16216,267,1,914.93,1,1,3,113,Cant Lose Them,United Kingdom
16217,235,2,304.25,1,3,2,132,Hibernating,United Kingdom
16218,29,7,3084.68,4,5,5,455,Champions,United Kingdom
16221,36,3,864.86,4,4,3,443,Customers Needing Attention,United Kingdom
16222,318,1,846.72,1,1,3,113,Cant Lose Them,United Kingdom
16224,57,4,1295.3,3,4,4,344,Loyal Customers,United Kingdom
16225,44,5,1096.32,4,5,4,454,Champions,United Kingdom
16226,203,3,255.12,2,4,2,242,At Risk,United Kingdom
16227,225,1,314.22,2,1,2,212,Hibernating,United Kingdom
16229,87,2,1010.6,3,3,4,334,Customers Needing Attention,United Kingdom
16230,189,2,542.03,2,3,3,233,Hibernating,United Kingdom
16232,43,4,990.88,4,4,4,444,Loyal Customers,United Kingdom
16233,71,3,536.6800000000001,3,4,3,343,Customers Needing Attention,United Kingdom
16235,40,5,867.31,4,5,3,453,Potential Loyalist,United Kingdom
16236,78,1,432.2,3,1,2,312,About To Sleep,United Kingdom
16239,56,2,414.2,3,3,2,332,Hibernating,United Kingdom
16240,24,2,3718.8,4,3,5,435,Loyal Customers,United Kingdom
16241,9,13,2607.87,5,5,5,555,Champions,United Kingdom
16242,8,7,3603.21,5,5,5,555,Champions,United Kingdom
16243,33,2,409.1,4,3,2,432,Potential Loyalist,United Kingdom
16244,211,2,1522.75,2,3,4,234,At Risk,United Kingdom
16245,23,3,1413.66,4,4,4,444,Loyal Customers,United Kingdom
16247,170,1,114.56,2,1,1,211,Hibernating,United Kingdom
16248,61,1,152.94,3,1,1,311,Recent Customers,United Kingdom
16249,52,5,1800.07,3,5,4,354,Loyal Customers,United Kingdom
16250,261,2,389.44,1,3,2,132,Hibernating,United Kingdom
16253,66,2,3683.86,3,3,5,335,Loyal Customers,United Kingdom
16255,16,8,2619.91,5,5,5,555,Champions,United Kingdom
16256,266,1,752.4300000000001,1,1,3,113,Cant Lose Them,United Kingdom
16257,176,1,46.95,2,1,1,211,Hibernating,United Kingdom
16258,45,5,5203.51,4,5,5,455,Champions,United Kingdom
16260,50,1,1035.45,3,1,4,314,Promising,United Kingdom
16261,17,4,746.83,5,4,3,543,Loyal Customers,United Kingdom
16265,9,9,5447.0,5,5,5,555,Champions,United Kingdom
16266,73,7,861.89,3,5,3,353,Potential Loyalist,United Kingdom
16268,71,2,667.65,3,3,3,333,Potential Loyalist,United Kingdom
16270,353,1,1141.24,1,1,4,114,Cant Lose Them,United Kingdom
16271,2,5,1429.24,5,5,4,554,Champions,United Kingdom
16272,116,1,411.7,2,1,2,212,Hibernating,United Kingdom
16274,373,1,357.95,1,1,2,112,Lost,United Kingdom
16275,196,1,559.87,2,1,3,213,About To Sleep,United Kingdom
16276,176,1,810.6000000000001,2,1,3,213,About To Sleep,United Kingdom
16278,100,1,566.38,3,1,3,313,Promising,United Kingdom
16279,21,3,1509.58,4,4,4,444,Loyal Customers,United Kingdom
16281,72,1,2062.06,3,1,5,315,Promising,United Kingdom
16282,339,1,168.3,1,1,1,111,Lost,United Kingdom
16283,5,5,1570.81,5,5,4,554,Champions,United Kingdom
16284,31,2,823.97,4,3,3,433,Potential Loyalist,United Kingdom
16287,169,1,142.5,2,1,1,211,Hibernating,United Kingdom
16292,121,1,302.25,2,1,2,212,Hibernating,United Kingdom
16293,21,10,2248.99,4,5,5,455,Champions,United Kingdom
16295,9,4,1328.55,5,4,4,544,Champions,United Kingdom
16297,268,1,301.9,1,1,2,112,Lost,United Kingdom
16298,22,3,598.2,4,4,3,443,Customers Needing Attention,United Kingdom
16302,126,1,233.22,2,1,2,212,Hibernating,United Kingdom
16303,25,3,5360.63,4,4,5,445,Champions,United Kingdom
16305,138,1,361.22,2,1,2,212,Hibernating,United Kingdom
16306,213,6,632.27,2,5,3,253,At Risk,United Kingdom
16308,37,4,2560.0,4,4,5,445,Champions,United Kingdom
16309,106,2,706.57,3,3,3,333,Potential Loyalist,United Kingdom
16311,17,2,616.26,5,3,3,533,Potential Loyalist,United Kingdom
16313,3,2,274.15000000000003,5,3,2,532,Potential Loyalist,United Kingdom
16315,330,1,226.37,1,1,2,112,Lost,United Kingdom
16316,64,8,2938.91,3,5,5,355,Loyal Customers,United Kingdom
16317,119,3,1341.65,2,4,4,244,At Risk,United Kingdom
16318,35,1,328.15,4,1,2,412,Recent Customers,United Kingdom
16319,217,1,404.4,2,1,2,212,Hibernating,United Kingdom
16320,172,2,1038.46,2,3,4,234,At Risk,Unspecified
16321,72,5,373.65,3,5,2,352,Potential Loyalist,Australia
16322,1,2,326.75,5,3,2,532,Potential Loyalist,United Kingdom
16323,196,1,207.50000000000003,2,1,2,212,Hibernating,United Kingdom
16324,128,3,428.68,2,4,2,242,At Risk,United Kingdom
16325,46,3,594.24,4,4,3,443,Customers Needing Attention,United Kingdom
16326,5,14,3110.96,5,5,5,555,Champions,United Kingdom
16327,14,6,3844.22,5,5,5,555,Champions,United Kingdom
16330,17,3,251.91,5,4,2,542,Potential Loyalist,United Kingdom
16332,28,7,1593.2,4,5,4,454,Champions,United Kingdom
16333,7,22,26626.8,5,5,5,555,Champions,United Kingdom
16337,36,1,151.05,4,1,1,411,Recent Customers,United Kingdom
16338,157,1,214.8,2,1,2,212,Hibernating,United Kingdom
16339,284,1,109.95,1,1,1,111,Lost,United Kingdom
16340,107,1,549.07,3,1,3,313,Promising,United Kingdom
16341,24,4,1971.87,4,4,4,444,Loyal Customers,United Kingdom
16342,75,4,322.41,3,4,2,342,Potential Loyalist,United Kingdom
16343,16,2,370.48,5,3,2,532,Potential Loyalist,United Kingdom
16344,158,1,101.1,2,1,1,211,Hibernating,United Kingdom
16345,44,1,575.41,4,1,3,413,Promising,United Kingdom
16347,11,2,887.65,5,3,3,533,Potential Loyalist,United Kingdom
16348,32,7,1469.45,4,5,4,454,Champions,United Kingdom
16349,290,1,53.5,1,1,1,111,Lost,United Kingdom
16350,21,4,1116.47,4,4,4,444,Loyal Customers,United Kingdom
16351,332,1,153.9,1,1,1,111,Lost,United Kingdom
16352,17,2,494.44,5,3,3,533,Potential Loyalist,United Kingdom
16353,3,23,6675.71,5,5,5,555,Champions,United Kingdom
16354,63,2,395.8,3,3,2,332,Hibernating,United Kingdom
16356,197,3,211.77,2,4,2,242,At Risk,United Kingdom
16357,33,3,658.88,4,4,3,443,Customers Needing Attention,United Kingdom
16358,1,4,2027.5,5,4,5,545,Champions,United Kingdom
16359,7,9,1750.92,5,5,4,554,Champions,United Kingdom
16360,4,6,3512.53,5,5,5,555,Champions,United Kingdom
16361,9,4,896.66,5,4,3,543,Loyal Customers,United Kingdom
16362,32,5,734.77,4,5,3,453,Potential Loyalist,United Kingdom
16363,53,1,109.36,3,1,1,311,Recent Customers,United Kingdom
16364,11,2,707.04,5,3,3,533,Potential Loyalist,United Kingdom
16365,17,9,1540.42,5,5,4,554,Champions,United Kingdom
16366,18,1,327.3,4,1,2,412,Recent Customers,United Kingdom
16367,37,2,804.49,4,3,3,433,Potential Loyalist,United Kingdom
16368,2,2,497.43,5,3,3,533,Potential Loyalist,United Kingdom
16369,18,3,1553.66,4,4,4,444,Loyal Customers,United Kingdom
16370,82,4,1320.56,3,4,4,344,Loyal Customers,United Kingdom
16372,33,2,367.93,4,3,2,432,Potential Loyalist,United Kingdom
16374,66,2,473.03,3,3,3,333,Potential Loyalist,United Kingdom
16376,8,2,987.01,5,3,4,534,Customers Needing Attention,United Kingdom
16377,267,1,676.2,1,1,3,113,Cant Lose Them,United Kingdom
16378,247,3,362.95,1,4,2,142,At Risk,United Kingdom
16379,4,4,2157.4,5,4,5,545,Champions,United Kingdom
16380,61,1,1780.59,3,1,4,314,Promising,United Kingdom
16383,74,2,668.36,3,3,3,333,Potential Loyalist,United Kingdom
16384,89,2,584.5,3,3,3,333,Potential Loyalist,United Kingdom
16385,60,3,555.89,3,4,3,343,Customers Needing Attention,United Kingdom
16386,28,2,317.2,4,3,2,432,Potential Loyalist,United Kingdom
16387,322,1,94.36,1,1,1,111,Lost,United Kingdom
16389,53,4,1382.07,3,4,4,344,Loyal Customers,United Kingdom
16392,269,1,221.19,1,1,2,112,Lost,United Kingdom
16393,2,13,3046.21,5,5,5,555,Champions,United Kingdom
16394,56,5,1555.34,3,5,4,354,Loyal Customers,United Kingdom
16395,60,5,1486.9,3,5,4,354,Loyal Customers,United Kingdom
16398,154,2,1705.8,2,3,4,234,At Risk,United Kingdom
16399,19,2,408.57,4,3,2,432,Potential Loyalist,United Kingdom
16400,94,1,303.93,3,1,2,312,About To Sleep,United Kingdom
16401,1,12,4098.32,5,5,5,555,Champions,United Kingdom
16402,264,2,299.6,1,3,2,132,Hibernating,United Kingdom
16403,312,1,177.5,1,1,1,111,Lost,United Kingdom
16404,70,1,443.05,3,1,3,313,Promising,United Kingdom
16405,302,2,167.25,1,3,1,131,Lost,United Kingdom
16406,18,1,163.07,4,1,1,411,Recent Customers,United Kingdom
16407,12,10,2126.93,5,5,5,555,Champions,United Kingdom
16409,36,5,2028.88,4,5,5,455,Champions,United Kingdom
16411,19,2,214.65,4,3,2,432,Potential Loyalist,United Kingdom
16412,53,1,151.83,3,1,1,311,Recent Customers,United Kingdom
16413,56,1,262.2,3,1,2,312,About To Sleep,United Kingdom
16414,21,2,126.25,4,3,1,431,Potential Loyalist,United Kingdom
16415,44,1,210.35,4,1,2,412,Recent Customers,United Kingdom
16416,26,3,1051.4,4,4,4,444,Loyal Customers,United Kingdom
16418,44,3,675.27,4,4,3,443,Customers Needing Attention,United Kingdom
16419,112,6,972.23,3,5,4,354,Loyal Customers,United Kingdom
16422,17,51,34684.4,5,5,5,555,Champions,United Kingdom
16423,24,1,346.12,4,1,2,412,Recent Customers,United Kingdom
16424,191,1,133.56,2,1,1,211,Hibernating,United Kingdom
16425,302,1,302.7,1,1,2,112,Lost,United Kingdom
16426,2,10,1908.25,5,5,4,554,Champions,United Kingdom
16427,263,2,241.06,1,3,2,132,Hibernating,United Kingdom
16429,106,1,284.55,3,1,2,312,About To Sleep,United Kingdom
16430,57,1,300.85,3,1,2,312,About To Sleep,United Kingdom
16431,213,3,642.81,2,4,3,243,At Risk,United Kingdom
16432,64,1,287.4,3,1,2,312,About To Sleep,United Kingdom
16433,28,1,184.26,4,1,2,412,Recent Customers,United Kingdom
16434,29,7,1522.25,4,5,4,454,Champions,United Kingdom
16438,5,5,798.35,5,5,3,553,Potential Loyalist,United Kingdom
16440,7,5,3640.67,5,5,5,555,Champions,United Kingdom
16441,67,2,381.2,3,3,2,332,Hibernating,United Kingdom
16442,1,3,616.79,5,4,3,543,Loyal Customers,United Kingdom
16444,46,4,654.67,4,4,3,443,Customers Needing Attention,United Kingdom
16445,33,1,230.51,4,1,2,412,Recent Customers,United Kingdom
16446,0,2,168472.5,5,3,5,535,Customers Needing Attention,United Kingdom
16447,135,1,259.01,2,1,2,212,Hibernating,United Kingdom
16448,198,1,188.89,2,1,2,212,Hibernating,United Kingdom
16449,197,2,707.69,2,3,3,233,Hibernating,United Kingdom
16450,149,1,311.92,2,1,2,212,Hibernating,United Kingdom
16451,87,1,266.97,3,1,2,312,About To Sleep,United Kingdom
16454,44,2,6.9,4,3,1,431,Potential Loyalist,United Kingdom
16455,63,7,1841.18,3,5,4,354,Loyal Customers,United Kingdom
16456,99,5,2158.37,3,5,5,355,Loyal Customers,United Kingdom
16457,218,1,208.36,2,1,2,212,Hibernating,United Kingdom
16458,2,18,3482.74,5,5,5,555,Champions,United Kingdom
16460,28,3,814.72,4,4,3,443,Customers Needing Attention,United Kingdom
16461,177,1,151.42,2,1,1,211,Hibernating,United Kingdom
16462,73,3,136.0,3,4,1,341,Potential Loyalist,United Kingdom
16463,21,4,1422.4,4,4,4,444,Loyal Customers,United Kingdom
16464,19,3,1314.68,4,4,4,444,Loyal Customers,United Kingdom
16466,33,7,1603.46,4,5,4,454,Champions,United Kingdom
16468,74,1,74.9,3,1,1,311,Recent Customers,United Kingdom
16469,23,4,650.43,4,4,3,443,Customers Needing Attention,United Kingdom
16470,51,4,762.39,3,4,3,343,Customers Needing Attention,United Kingdom
16471,274,1,223.95,1,1,2,112,Lost,United Kingdom
16473,164,3,316.11,2,4,2,242,At Risk,United Kingdom
16474,7,7,1871.5,5,5,4,554,Champions,United Kingdom
16475,88,4,544.3,3,4,3,343,Customers Needing Attention,United Kingdom
16477,63,7,2494.46,3,5,5,355,Loyal Customers,United Kingdom
16478,25,3,331.0,4,4,2,442,Potential Loyalist,United Kingdom
16479,10,2,300.83,5,3,2,532,Potential Loyalist,United Kingdom
16480,75,1,769.29,3,1,3,313,Promising,United Kingdom
16482,15,1,220.62,5,1,2,512,Recent Customers,United Kingdom
16483,192,1,139.35,2,1,1,211,Hibernating,United Kingdom
16484,173,2,404.3,2,3,2,232,Hibernating,United Kingdom
16485,77,1,363.65,3,1,2,312,About To Sleep,United Kingdom
16488,33,3,498.8,4,4,3,443,Customers Needing Attention,United Kingdom
16491,46,1,731.5,4,1,3,413,Promising,United Kingdom
16493,79,4,1351.63,3,4,4,344,Loyal Customers,United Kingdom
16494,296,1,826.53,1,1,3,113,Cant Lose Them,United Kingdom
16495,3,3,684.41,5,4,3,543,Loyal Customers,United Kingdom
16496,8,3,1599.52,5,4,4,544,Champions,United Kingdom
16497,49,6,2965.69,4,5,5,455,Champions,United Kingdom
16498,161,2,100.97,2,3,1,231,Hibernating,United Kingdom
16499,360,2,365.45,1,3,2,132,Hibernating,United Kingdom
16500,4,6,400.86,5,5,2,552,Potential Loyalist,United Kingdom
16503,106,4,1431.93,3,4,4,344,Loyal Customers,United Kingdom
16504,25,1,484.38,4,1,3,413,Promising,United Kingdom
16505,31,1,777.6,4,1,3,413,Promising,United Kingdom
16506,19,2,90.3,4,3,1,431,Potential Loyalist,United Kingdom
16509,296,1,363.7,1,1,2,112,Lost,United Kingdom
16510,372,1,248.1,1,1,2,112,Lost,United Kingdom
16511,21,3,950.26,4,4,4,444,Loyal Customers,United Kingdom
16513,4,4,874.59,5,4,3,543,Loyal Customers,United Kingdom
16515,52,5,1627.13,3,5,4,354,Loyal Customers,United Kingdom
16516,30,1,101.7,4,1,1,411,Recent Customers,United Kingdom
16517,277,1,162.7,1,1,1,111,Lost,United Kingdom
16518,61,2,484.32,3,3,3,333,Potential Loyalist,United Kingdom
16519,25,2,215.08,4,3,2,432,Potential Loyalist,United Kingdom
16520,186,3,1046.57,2,4,4,244,At Risk,United Kingdom
16523,1,21,9418.47,5,5,5,555,Champions,United Kingdom
16525,2,26,13027.45,5,5,5,555,Champions,United Kingdom
16526,171,1,290.36,2,1,2,212,Hibernating,United Kingdom
16527,81,1,228.06,3,1,2,312,About To Sleep,United Kingdom
16528,3,1,244.41,5,1,2,512,Recent Customers,United Kingdom
16529,190,1,455.25,2,1,3,213,About To Sleep,United Kingdom
16531,22,7,1244.59,4,5,4,454,Champions,United Kingdom
16532,17,3,6748.8,5,4,5,545,Champions,United Kingdom
16533,19,3,1095.56,4,4,4,444,Loyal Customers,United Kingdom
16535,5,1,593.75,5,1,3,513,Promising,United Kingdom
16536,110,1,548.97,3,1,3,313,Promising,United Kingdom
16539,2,4,1388.81,5,4,4,544,Champions,United Kingdom
16542,53,1,119.62,3,1,1,311,Recent Customers,United Kingdom
16545,164,1,339.3,2,1,2,212,Hibernating,United Kingdom
16546,290,2,787.15,1,3,3,133,At Risk,United Kingdom
16549,10,10,4154.64,5,5,5,555,Champions,United Kingdom
16550,108,5,2298.97,3,5,5,355,Loyal Customers,United Kingdom
16551,95,3,922.12,3,4,4,344,Loyal Customers,United Kingdom
16552,242,2,379.73,1,3,2,132,Hibernating,United Kingdom
16553,163,12,5719.82,2,5,5,255,At Risk,United Kingdom
16554,42,3,837.1,4,4,3,443,Customers Needing Attention,United Kingdom
16555,35,2,285.89,4,3,2,432,Potential Loyalist,United Kingdom
16556,66,7,3313.79,3,5,5,355,Loyal Customers,United Kingdom
16557,24,2,281.85,4,3,2,432,Potential Loyalist,United Kingdom
16558,0,20,8338.49,5,5,5,555,Champions,United Kingdom
16560,26,2,841.41,4,3,3,433,Potential Loyalist,United Kingdom
16561,5,2,511.12,5,3,3,533,Potential Loyalist,United Kingdom
16563,53,1,1077.74,3,1,4,314,Promising,United Kingdom
16565,364,1,173.7,1,1,1,111,Lost,United Kingdom
16566,15,5,614.66,5,5,3,553,Potential Loyalist,United Kingdom
16567,194,2,865.6,2,3,3,233,Hibernating,United Kingdom
16569,3,1,124.2,5,1,1,511,Recent Customers,United Kingdom
16570,15,10,3738.4,5,5,5,555,Champions,United Kingdom
16571,26,3,1421.69,4,4,4,444,Loyal Customers,United Kingdom
16572,127,3,1009.6,2,4,4,244,At Risk,United Kingdom
16573,84,2,663.61,3,3,3,333,Potential Loyalist,United Kingdom
16574,71,1,451.44,3,1,3,313,Promising,United Kingdom
16581,182,1,105.84,2,1,1,211,Hibernating,United Kingdom
16582,113,1,313.62,3,1,2,312,About To Sleep,United Kingdom
16583,373,1,233.45,1,1,2,112,Lost,United Kingdom
16584,80,2,936.08,3,3,4,334,Customers Needing Attention,United Kingdom
16586,248,1,463.95,1,1,3,113,Cant Lose Them,United Kingdom
16587,232,1,225.15,2,1,2,212,Hibernating,United Kingdom
16589,71,3,459.24,3,4,3,343,Customers Needing Attention,United Kingdom
16591,68,1,213.5,3,1,2,312,About To Sleep,United Kingdom
16592,4,16,4113.68,5,5,5,555,Champions,United Kingdom
16593,50,3,330.03,3,4,2,342,Potential Loyalist,United Kingdom
16594,75,1,181.09,3,1,1,311,Recent Customers,United Kingdom
16595,61,1,360.16,3,1,2,312,About To Sleep,United Kingdom
16596,15,2,250.15,5,3,2,532,Potential Loyalist,United Kingdom
16597,4,1,90.04,5,1,1,511,Recent Customers,United Kingdom
16598,285,1,145.04999999999998,1,1,1,111,Lost,United Kingdom
16600,4,6,813.52,5,5,3,553,Potential Loyalist,United Kingdom
16601,40,1,244.8,4,1,2,412,Recent Customers,United Kingdom
16602,36,1,528.08,4,1,3,413,Promising,United Kingdom
16603,74,2,482.47,3,3,3,333,Potential Loyalist,United Kingdom
16607,17,14,3347.71,5,5,5,555,Champions,United Kingdom
16609,15,7,5493.46,5,5,5,555,Champions,United Kingdom
16610,219,1,75.66,2,1,1,211,Hibernating,United Kingdom
16611,186,1,129.49,2,1,1,211,Hibernating,United Kingdom
16612,32,4,1187.66,4,4,4,444,Loyal Customers,United Kingdom
16613,70,1,618.59,3,1,3,313,Promising,United Kingdom
16614,182,1,506.19,2,1,3,213,About To Sleep,United Kingdom
16616,15,2,500.42,5,3,3,533,Potential Loyalist,United Kingdom
16617,235,1,151.85,1,1,1,111,Lost,United Kingdom
16618,31,5,2647.59,4,5,5,455,Champions,United Kingdom
16619,263,1,226.21,1,1,2,112,Lost,United Kingdom
16620,3,2,178.96,5,3,1,531,Potential Loyalist,United Kingdom
16621,51,4,813.48,3,4,3,343,Customers Needing Attention,United Kingdom
16623,245,1,129.45,1,1,1,111,Lost,United Kingdom
16624,80,2,810.5699999999999,3,3,3,333,Potential Loyalist,United Kingdom
16625,274,1,333.08,1,1,2,112,Lost,United Kingdom
16626,0,17,4413.1,5,5,5,555,Champions,United Kingdom
16627,79,1,322.8,3,1,2,312,About To Sleep,United Kingdom
16628,29,5,2188.05,4,5,5,455,Champions,United Kingdom
16629,73,2,417.73,3,3,2,332,Hibernating,United Kingdom
16633,17,6,2883.1,5,5,5,555,Champions,United Kingdom
16634,222,2,217.9,2,3,2,232,Hibernating,United Kingdom
16637,32,4,1154.47,4,4,4,444,Loyal Customers,United Kingdom
16638,22,10,1680.72,4,5,4,454,Champions,United Kingdom
16639,31,3,1257.51,4,4,4,444,Loyal Customers,United Kingdom
16641,105,1,231.1,3,1,2,312,About To Sleep,United Kingdom
16642,4,2,688.33,5,3,3,533,Potential Loyalist,United Kingdom
16643,245,1,487.51,1,1,3,113,Cant Lose Them,United Kingdom
16644,177,2,833.78,2,3,3,233,Hibernating,United Kingdom
16647,169,2,214.06,2,3,2,232,Hibernating,United Kingdom
16648,42,1,290.66,4,1,2,412,Recent Customers,United Kingdom
16650,71,1,518.42,3,1,3,313,Promising,United Kingdom
16652,58,7,6773.97,3,5,5,355,Loyal Customers,United Kingdom
16653,16,2,1212.66,5,3,4,534,Customers Needing Attention,United Kingdom
16654,141,4,601.27,2,4,3,243,At Risk,United Kingdom
16655,17,6,3794.52,5,5,5,555,Champions,United Kingdom
16656,22,15,8625.8,4,5,5,455,Champions,United Kingdom
